t,x,y,heading,speed,true_offset,true_heading_err,det_offset,det_lookahead,det_confidence,steering,lane_iou,off_track,detect_ms
0.0,798.0058836419975,720.153296936521,2.9977409642536847,120.0,0.011426552689096599,0.07961798999557912,-8.980510839235876,-8.980510839235876,0.606640625,-0.6981317007977318,0.525663646897714,0,2.260167006170377
0.016666666666666666,796.0265412907094,720.4400090855438,2.9306129937595022,120.0,0.17811977505371468,0.15828076532395752,-17.147132282838584,-17.147132282838584,0.515390625,-0.6981317007977318,0.5031373743527262,0,1.763832988217473
0.03333333333333333,794.0708888394248,720.8588449600635,2.8634850232653197,120.0,0.4965526897567906,0.23603611811133662,-25.993622075488503,-25.993622075488503,0.43764322916666665,-0.6981317007977318,0.0,0,1.712041994323954
0.05,792.1477354709285,721.40791792538,2.8556595156105096,120.0,0.9642536898998211,0.24386162576614678,-25.993622075488503,-25.993622075488503,0.0,-0.09750863065277898,0.0,0,1.5678749768994749
0.06666666666666667,790.2289377185515,721.9720235763646,2.8478331332100146,120.0,1.4645277718905783,0.2615180479736341,-25.993622075488503,-25.993622075488503,0.0,-0.09751946132864378,0.0,0,1.3722919975407422
0.08333333333333333,788.3146135926938,722.551129042717,2.8400058760619813,120.0,1.9925674004561569,0.2784716026565537,-25.993622075488503,-25.993622075488503,0.0,-0.09753029200450856,0.0,0,1.4207079948391765
0.09999999999999999,786.4048808691008,723.1452005236331,2.8321777441645555,120.0,2.5469830496256276,0.2948023548736969,-25.993622075488503,-25.993622075488503,0.0,-0.09754112268037335,0.0,0,1.4838339993730187
0.11666666666666665,784.4998570814971,723.754203289361,2.824348737515883,120.0,3.1280845239575386,0.30263136152236925,-25.993622075488503,-25.993622075488503,0.0,-0.09755195335623813,0.0,0,1.4711669937241822
0.13333333333333333,782.599659514231,724.3781016828161,2.81651885611411,120.0,3.7377904388352823,0.318409061747277,-25.993622075488503,-25.993622075488503,0.0,-0.09756278403210292,0.0,0,1.4900829992257059
0.15,780.7044051949271,725.0168591212539,2.8086880999573816,120.0,4.370526272812307,0.33369240381132786,-25.993622075488503,-25.993622075488503,0.0,-0.09757361470796772,0.0,0,1.3279590057209134
0.16666666666666666,778.81421088715,725.670438098002,2.800856469043843,120.0,5.02559423648913,0.34152403472486653,-25.993622075488503,-25.993622075488503,0.0,-0.0975844453838325,0.0,0,1.3633750204462558
0.18333333333333332,776.9291930830785,726.3388001842499,2.793023963371639,120.0,5.70850862448246,0.35636567544523096,-25.993622075488503,-25.993622075488503,0.0,-0.09759527605969728,0.0,0,1.4317499881144613
0.19999999999999998,775.0494679961904,727.0219060308968,2.7851905829389154,120.0,6.412005029305258,0.3708099721774672,-25.993622075488503,-25.993622075488503,0.0,-0.09760610673556207,0.0,0,1.3712499930988997
0.21666666666666665,773.1751515539587,727.719715370459,2.7773563277438162,120.0,7.136745974250954,0.37864422737256676,-25.993622075488503,-25.993622075488503,0.0,-0.09761693741142685,0.0,0,1.455459016142413
0.2333333333333333,771.3063593905606,728.4321870190332,2.769521197784486,120.0,7.886433044713291,0.3927317489658331,-25.993622075488503,-25.993622075488503,0.0,-0.09762776808729165,0.0,0,1.4314160216599703
0.24999999999999997,769.4432068395979,729.1592788783202,2.7616851930590682,120.0,8.654856938230663,0.4064966097600043,-25.993622075488503,-25.993622075488503,0.0,-0.09763859876315643,0.0,0,1.4137079997453839
0.26666666666666666,767.5858089268309,729.9009479377049,2.7538483135657077,120.0,9.445644650642176,0.4143334892533644,-25.993622075488503,-25.993622075488503,0.0,-0.09764942943902122,0.0,0,1.425374997779727
0.2833333333333333,765.7342803629251,730.6571502763957,2.746010559302548,120.0,10.257064624563698,0.42780753786321607,-25.993622075488503,-25.993622075488503,0.0,-0.097660260114886,0.0,0,1.4477079967036843
0.3,763.8887355362127,731.42784106562,2.738171930267732,120.0,11.086818482784308,0.4356461668980318,-25.993622075488503,-25.993622075488503,0.0,-0.09767109079075079,0.0,0,1.4242079923860729
0.31666666666666665,762.0492885054671,732.2129745708795,2.730332426459404,120.0,11.939504919166524,0.44885693611574173,-25.993622075488503,-25.993622075488503,0.0,-0.09768192146661557,0.0,0,1.428249990567565
0.3333333333333333,760.2160529926929,733.0125041542617,2.722492047875707,120.0,12.808595315427155,0.4618281234382214,-25.993622075488503,-25.993622075488503,0.0,-0.09769275214248037,0.0,0,1.4273750130087137
0.35,758.389142375931,733.8263822768099,2.714650794514783,120.0,13.69976623298875,0.46966937679914467,-25.993622075488503,-25.993622075488503,0.0,-0.09770358281834515,0.0,0,1.4264170022215694
0.36666666666666664,756.5686696820792,734.6545605009501,2.706808666374776,120.0,14.607762749165671,0.4824238729514809,-25.993622075488503,-25.993622075488503,0.0,-0.09771441349420994,0.0,0,1.4359999913722277
0.3833333333333333,754.754747579729,735.4969894929759,2.6989656634538277,120.0,15.535618309015812,0.4902668758724291,-25.993622075488503,-25.993622075488503,0.0,-0.09772524417007472,0.0,0,1.4567090256605297
0.39999999999999997,752.9474883720192,736.3536190255905,2.6911217857500804,120.0,16.48118083167598,0.502824482124762,-25.993622075488503,-25.993622075488503,0.0,-0.0977360748459395,0.0,0,1.486875000409782
0.41666666666666663,751.1470039895055,737.2243979805063,2.6832770332616764,120.0,17.44498551010075,0.5106692346131666,-25.993622075488503,-25.993622075488503,0.0,-0.0977469055218043,0.0,0,1.4094999933149666
0.4333333333333333,749.3534059830494,738.1092743511008,2.6754314059867577,120.0,18.426878564830037,0.5230478276888219,-25.993622075488503,-25.993622075488503,0.0,-0.09775773619766909,0.0,0,1.4740000187885016
0.44999999999999996,747.5668055167232,739.0081952451304,2.6675849039234656,120.0,19.425924143334978,0.5308943297521138,-25.993622075488503,-25.993622075488503,0.0,-0.09776856687353387,0.0,0,1.4300420007202774
0.4666666666666666,745.7873133607347,739.921106887501,2.6597375270699417,120.0,20.443000980759045,0.5431101093566346,-25.993622075488503,-25.993622075488503,0.0,-0.09777939754939866,0.0,0,1.3858329912181944
0.4833333333333333,744.0150398843704,740.8479546230948,2.6518892754243275,120.0,21.4766031179343,0.5509583610022484,-25.993622075488503,-25.993622075488503,0.0,-0.09779022822526344,0.0,0,1.385917013976723
0.49999999999999994,742.2500950489572,741.7886829196545,2.6440401489847636,120.0,22.52779214996166,0.5630260619560048,-25.993622075488503,-25.993622075488503,0.0,-0.09780105890112824,0.0,0,1.381209003739059
0.5166666666666666,740.4925884008455,742.7432353707243,2.636190147749391,120.0,23.595287366799244,0.5708760631913778,-25.993622075488503,-25.993622075488503,0.0,-0.09781188957699302,0.0,0,1.3593749899882823
0.5333333333333333,738.7426290644112,743.7115546986457,2.6283392717163503,120.0,24.67958054647846,0.5828091380358277,-25.993622075488503,-25.993622075488503,0.0,-0.0978227202528578,0.0,0,1.3958330091554672
0.55,737.0003257350787,744.693582757612,2.620487520883782,120.0,25.78032356737766,0.5906608888683957,-25.993622075488503,-25.993622075488503,0.0,-0.09783355092872259,0.0,0,1.43833298352547
0.5666666666666668,735.2657866723658,745.689260536777,2.612634895249826,120.0,26.89676638071499,0.602471665750395,-25.993622075488503,-25.993622075488503,0.0,-0.09784438160458737,0.0,0,1.4274580171331763
0.5833333333333335,733.5391196929489,746.698528163421,2.604781394812623,120.0,28.03012778142146,0.6103251661875987,-25.993622075488503,-25.993622075488503,0.0,-0.09785521228045217,0.0,0,1.4222089957911521
0.6000000000000002,731.8204321637515,747.7213249061716,2.596927019570312,120.0,29.17781057916405,0.6220249859732141,-25.993622075488503,-25.993622075488503,0.0,-0.09786604295631696,0.0,0,1.4607500052079558
0.6166666666666669,730.1098309950544,748.7575891782817,2.589071769521033,120.0,30.343174700329712,0.6298802360224942,-25.993622075488503,-25.993622075488503,0.0,-0.09787687363218174,0.0,0,1.4294170250650495
0.6333333333333336,728.407422633629,749.8072585409618,2.5812156446629246,120.0,31.521270662587735,0.6377363608806024,-25.993622075488503,-25.993622075488503,0.0,-0.09788770430804652,0.0,0,1.3885000080335885
0.6500000000000004,726.7133130558948,750.8702697067682,2.573358644994127,120.0,32.71798823664103,0.6493365715748391,-25.993622075488503,-25.993622075488503,0.0,-0.09789853498391131,0.0,0,1.4576250105164945
0.6666666666666671,725.0276077610993,751.9465585430471,2.565500770512778,120.0,33.92730449258402,0.6571944460561883,-25.993622075488503,-25.993622075488503,0.0,-0.09790936565977611,0.0,0,1.4172920200508088
0.6833333333333338,723.3504117645235,753.0360600754325,2.557642021217017,120.0,35.153133245614136,0.6687038831918443,-25.993622075488503,-25.993622075488503,0.0,-0.09792019633564089,0.0,0,1.3786669878754765
0.7000000000000005,721.6818295907117,754.1387084914007,2.5497823971049822,120.0,36.393072328178825,0.6765635073038789,-25.993622075488503,-25.993622075488503,0.0,-0.09793102701150568,0.0,0,1.4005000120960176
0.7166666666666672,720.021965266726,755.2544371438784,2.541921898174812,120.0,37.64720819590883,0.6879912106562538,-25.993622075488503,-25.993622075488503,0.0,-0.09794185768737046,0.0,0,1.4394589816220105
0.733333333333334,718.3709223154277,756.3831785549058,2.534060524424645,120.0,38.917181452308,0.6958525844064207,-25.993622075488503,-25.993622075488503,0.0,-0.09795268836323524,0.0,0,1.4127919857855886
0.7500000000000007,716.7288037487835,757.5248644193547,2.526198275852618,120.0,40.199261526934244,0.703714832978448,-25.993622075488503,-25.993622075488503,0.0,-0.09796351903910004,0.0,0,1.475625002058223
0.7666666666666674,715.0957120611989,758.6794256086998,2.5183351524568693,120.0,41.49826489739369,0.7150701282435412,-25.993622075488503,-25.993622075488503,0.0,-0.09797434971496483,0.0,0,1.4252080000005662
0.7833333333333341,713.4717492228784,759.8467921748453,2.5104711542355362,120.0,42.80960563428905,0.7229341264648748,-25.993622075488503,-25.993622075488503,0.0,-0.09798518039082961,0.0,0,1.4385829854290932
0.8000000000000008,711.8570166732135,761.0268933540044,2.5026062811867558,120.0,44.13497571312364,0.7342240734275125,-25.993622075488503,-25.993622075488503,0.0,-0.0979960110666944,0.0,0,1.4315420121420175
